//ItemIndex	ItemSubGroup	ItemSubIndex	szModelFolder	szModelName	szItemName	KindA	KindB	Type	TwoHands	DropLevel	Slot	SkillIndex	Width	Height	DamageMin	DamageMax	DefenseRate	Defense	MagicResistance	AttackSpeed	WalkSpeed	Durability	MagicDur	MagicPower	ReqStr	ReqDex	ReqEne	ReqVit	ReqCmd	ReqLvl	ItemValue	Money	SetAttr	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC	Resist[0]	Resist[1]	Resist[2]	Resist[3]	Resist[4]	Resist[5]	Resist[6]	Dump	Transaction	PersonalStore	Warehouse	SellNpc	Expensive	Repair	Overlap	PcFlag	MuunFlag	Unk_End[0]	Unk_End[1]	Unk_End[2]
6957	13	301	"Data\Item\"	"tapppet_evol.bmd"	"Taaf (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6958	13	302	"Data\Item\"	"Frozenpet.bmd"	"Frozen"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6959	13	303	"Data\Item\"	"Frozenpet_evol.bmd"	"Frozen(Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6960	13	304	"Data\Item\"	"lurepet.bmd"	"Loor"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6961	13	305	"Data\Item\"	"lurepet_evol.bmd"	"Loor(Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6962	13	306	"Data\Item\"	"persilpet.bmd"	"Purssil"	12	63	0	0	1	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6963	13	307	"Data\Item\"	"persilpet_evol.bmd"	"Purssil(Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6964	13	308	"Data\Item\"	"luckyrabbit.bmd"	"Lucky Rabbit"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6965	13	309	"Data\Item\"	"luckyrabbit_evol.bmd"	"Lucky Rabbit (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6966	13	310	"Data\Item\"	"songrabbit.bmd"	"Songpyeon Rabbit"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6967	13	311	"Data\Item\"	"songrabbit_evol.bmd"	"Songpyeon Rabbit (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6968	13	312	"Data\Item\"	"stonemortarrabbit.bmd"	"Mortar Rabbit"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6969	13	313	"Data\Item\"	"stonemortarrabbit_evol.bmd"	"Mortar Rabbit (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6970	13	314	"Data\Item\"	"polarispet.bmd"	"Tarius"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6971	13	315	"Data\Item\"	"polarispet_evol.bmd"	"Tarius (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6972	13	316	"Data\Item\"	"reynerpet.bmd"	"Rainer"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6973	13	317	"Data\Item\"	"reynerpet_evol.bmd"	"Rainer (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6974	13	318	"Data\Item\"	"alcamopet.bmd"	"Alkamo"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6975	13	319	"Data\Item\"	"alcamopet_evol.bmd"	"Alkamo (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6976	13	320	"Data\Item\"	"gracchuspet.bmd"	"Glacuse"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6977	13	321	"Data\Item\"	"gracchuspet_evol.bmd"	"Glacuse (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6978	13	322	"Data\Item\"	"kenturionpet.bmd"	"Kenturion"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6979	13	323	"Data\Item\"	"kenturionpet_evol.bmd"	"Kenturion (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6980	13	324	"Data\Item\"	"rockapet.bmd"	"Rocka"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6981	13	325	"Data\Item\"	"rockapet_evol.bmd"	"Rocka (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6982	13	326	"Data\Item\"	"rippenpet.bmd"	"Repen"	12	64	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6983	13	327	"Data\Item\"	"rippenpet_evol.bmd"	"Repen (Evolved)"	12	64	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6984	13	328	"Data\Item\"	"ponpet.bmd"	"Pawn"	12	64	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6985	13	329	"Data\Item\"	"ponpet_evol.bmd"	"Pawn (Evolved)"	12	64	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6986	13	330	"Data\Item\"	"griffspet.bmd"	"Grippus"	12	64	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6987	13	331	"Data\Item\"	"griffspet_evol.bmd"	"Grippus (Evolved)"	12	64	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6988	13	332	"Data\Item\"	"polarbearpet.bmd"	"Polar Bear"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6989	13	333	"Data\Item\"	"polarbearpet_evol.bmd"	"Polar Bear (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6990	13	334	"Data\Item\"	"presentpet.bmd"	"Present"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6991	13	335	"Data\Item\"	"presentpet_evol.bmd"	"Present (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6992	13	336	"Data\Item\"	"rockinghorsepet.bmd"	"Rockinghorse"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6993	13	337	"Data\Item\"	"rockinghorsepet_evol.bmd"	"Rockinghorse (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6994	13	338	"Data\Item\"	"orrispet.bmd"	"Aries"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6995	13	339	"Data\Item\"	"orrispet_evol.bmd"	"Aries (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6996	13	340	"Data\Item\"	"Leicesterpet.bmd"	"Lester"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6997	13	341	"Data\Item\"	"Leicesterpet_evol.bmd"	"Lester (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6998	13	342	"Data\Item\"	"merinopet.bmd"	"Merino"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
6999	13	343	"Data\Item\"	"merinopet_evol.bmd"	"Merino (Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
7000	13	344	"Data\Item\"	"splinterpet.bmd"	"Splinter"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
7001	13	345	"Data\Item\"	"splinterpet_evol.bmd"	"Splinter(Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
7002	13	346	"Data\Item\"	"mutationpet.bmd"	"Mutation"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
7003	13	347	"Data\Item\"	"mutationpet_evol.bmd"	"Mutation(Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
7004	13	348	"Data\Item\"	"fighterpet.bmd"	"Pider"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
7005	13	349	"Data\Item\"	"fighterpet_evol.bmd"	"Pider(Evolved)"	12	63	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
7006	13	350	"Data\Item\"	"PetEgg.bmd"	"Muun Egg"	11	72	0	0	0	255	0	1	1	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7007	13	351	"Data\Item\"	"ArmorMale98_mono.bmd"	"Sealed Bloodangel Knight Armor (S)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7008	13	352	"Data\Item\"	"HelmMale98_mono.bmd"	"Sealed Bloodangel Knight Helm (S)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7009	13	353	"Data\Item\"	"PantMale98_mono.bmd"	"Sealed Bloodangel Knight Pants (S)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7010	13	354	"Data\Item\"	"BootMale98_mono.bmd"	"Sealed Bloodangel Knight Boots (S)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7011	13	355	"Data\Item\"	"ArmorMale100_mono.bmd"	"Sealed Bloodangel Runic Armor"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7012	13	356	"Data\Item\"	"HelmMale100_mono.bmd"	"Sealed Bloodangel Runic Helm"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7013	13	357	"Data\Item\"	"PantMale100_mono.bmd"	"Sealed Bloodangel Runic Pants"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7014	13	358	"Data\Item\"	"GloveMale100_mono.bmd"	"Sealed Bloodangel Runic Gloves"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7015	13	359	"Data\Item\"	"ArmorMale99_mono.bmd"	"Sealed Bloodangel Wizard Armor"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7016	13	360	"Data\Item\"	"HelmMale99_mono.bmd"	"Sealed Bloodangel Wizard Helm"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7017	13	361	"Data\Item\"	"PantMale99_mono.bmd"	"Sealed Bloodangel Wizard Pants"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7018	13	362	"Data\Item\"	"GloveMale99_mono.bmd"	"Sealed Bloodangel Wizard Gloves"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7019	13	363	"Data\Item\"	"ArmorMale100_mono.bmd"	"Sealed Bloodangel Elf Armor (A)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7020	13	364	"Data\Item\"	"HelmMale100_mono.bmd"	"Sealed Bloodangel Elf Helm (A)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7021	13	365	"Data\Item\"	"PantMale100_mono.bmd"	"Sealed Bloodangel Elf Pants (A)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7022	13	366	"Data\Item\"	"GloveMale100_mono.bmd"	"Sealed Bloodangel Elf Gloves (A)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7023	13	367	"Data\Item\"	"ArmorMale100_mono.bmd"	"Sealed Bloodangel Elf Armor (E)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7024	13	368	"Data\Item\"	"HelmMale100_mono.bmd"	"Sealed Bloodangel Elf Helm (E)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7025	13	369	"Data\Item\"	"PantMale100_mono.bmd"	"Sealed Bloodangel Elf Pants (E)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7026	13	370	"Data\Item\"	"GloveMale100_mono.bmd"	"Sealed Bloodangel Elf Gloves (E)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7027	13	371	"Data\Item\"	"ArmorMale98_mono.bmd"	"Sealed Bloodangel Magic Armor (S)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7028	13	372	"Data\Item\"	"BootMale98_mono.bmd"	"Sealed Bloodangel Magic Boots (S)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7029	13	373	"Data\Item\"	"PantMale98_mono.bmd"	"Sealed Bloodangel Magic Pants (S)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7030	13	374	"Data\Item\"	"GloveMale98_mono.bmd"	"Sealed Bloodangel Magic Gloves (S)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7031	13	375	"Data\Item\"	"ArmorMale98_mono.bmd"	"Sealed Bloodangel Magic Armor (E)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7032	13	376	"Data\Item\"	"BootMale98_mono.bmd"	"Sealed Bloodangel Magic Boots (E)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7033	13	377	"Data\Item\"	"PantMale98_mono.bmd"	"Sealed Bloodangel Magic Pants (E)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7034	13	378	"Data\Item\"	"GloveMale98_mono.bmd"	"Sealed Bloodangel Magic Gloves (E)"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7035	13	379	"Data\Item\"	"ArmorMale98_mono.bmd"	"Sealed Bloodangel Lord Armor"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7036	13	380	"Data\Item\"	"HelmMale98_mono.bmd"	"Sealed Bloodangel Lord Helm"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7037	13	381	"Data\Item\"	"PantMale98_mono.bmd"	"Sealed Bloodangel Lord Pants"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7038	13	382	"Data\Item\"	"GloveMale98_mono.bmd"	"Sealed Bloodangel Lord Gloves"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
7039	13	383	"Data\Item\"	"ArmorMale100_mono.bmd"	"Sealed Bloodangel Slayer Armor"	0	0	0	0	0	255	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
